0.024393828067597354,0.01234386480529023,0.0011756061719324026
0.005290227773695811,0.000440852314474651,0.0
0.041293166789125646,0.002645113886847906,0.00029390154298310065
0.0027920646583394562,0.00014695077149155035,0.002645113886847906
0.02498163115356356,0.001763409257898604,0.002204261572373255
0.01689933872152829,0.003526818515797208,0.0
0.007200587803085966,0.000881704628949302,0.00014695077149155033
0.00852314474650992,0.0002939015429831007,0.00029390154298310065
0.00455547391623806,0.0,0.0
0.11623806024981632,0.005143277002204261,0.05584129316678912
0.0642174871418075,0.0020573108008817044,0.010139603232916973
0.03614988978692139,0.0029390154298310064,0.004996326230712711
0.047612049963262314,0.002204261572373255,0.0013225569434239528
0.03629684055841293,0.0020573108008817044,0.003085966201322557
0.011462160176340925,0.0016164584864070536,0.0020573108008817044
0.00837619397501837,0.0005878030859662013,0.005437178545187362
0.006171932402645114,0.0,0.0
0.0,0.0,0.00426157237325496
0.04673034533431301,0.0035268185157972076,0.0033798677443056574
0.04893460690668626,0.0036737692872887587,0.0016164584864070536
0.04452608376193975,0.0020573108008817044,0.00455547391623806
0.040264511388684796,0.001322556943423953,0.0029390154298310064
0.007494489346069067,0.00014695077149155033,0.04819985304922851
0.050698016164584865,0.0032329169728141072,0.0026451138868479056
0.02674504041146216,0.0017634092578986038,0.0024981631153563554
0.03159441587068332,0.001322556943423953,0.00029390154298310065
0.021307861866274796,0.002645113886847906,0.0008817046289493019
