0.0,0.02016448807538642,0.003966950148577432
0.0,0.0031456601397602812,0.0
0.0,0.02411672773816216,0.000991737537144358
0.0,0.0016131590460309135,0.008925637834299222
0.0,0.014679747318881314,0.007438031528582684
0.0,0.011211455369914849,0.0
0.0,0.004436187376585013,0.000495868768572179
0.0,0.004839477138092741,0.000991737537144358
0.0,0.002500396521347916,0.0
0.0,0.07231132655221323,0.15830659182982773
0.0,0.039482334473423926,0.028745144305942407
0.0,0.02328669838122121,0.014164274005826693
0.0,0.029677408839225528,0.0037493666486011832
0.0,0.02284897848683735,0.008748522180069428
0.0,0.007791414120032661,0.005832348120046285
0.0,0.005340182711483059,0.015414062888693755
0.0,0.0036768471128244013,0.0
0.0,0.0,0.012081292534381591
0.0,0.030526482366071733,0.007871301681937752
0.0,0.03195462189196983,0.0037645355870137075
0.0,0.028295014356855965,0.010609145745220448
0.0,0.025260217864322518,0.00684461015820674
0.0,0.004641453459168802,0.11225160659459055
0.0,0.03275795037528751,0.006160149142386067
0.0,0.017316191751514377,0.00581791863447573
0.0,0.0199939533625733,0.000684461015820674
0.0,0.014549171420086823,0.002053383047462022
0.0,0.041943839188987725,0.03572993708691547
